reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFNBnc39F1TvL4Zge3FCeu3JWS9xqHLb3fvG2kW29tbY15WghcaEPAMCakfGSFK_W10XZK8T-v_RjaV4Q,Brook Stone,https://play-lh.googleusercontent.com/a/AATXAJzJtfdTb5GTqU9ouTzTSDa5I8kBU3jLW0SQMZFX=mo,super easy to use,5,0,3.7.16,2022-02-11 12:49:24,"We're always working hard to improve the app. Thanks for your feedback!
",2022-02-18 16:37:36
gp:AOqpTOEu15CfX7nZ_0ajCa5zI4_BNzLlIpU0sFxnOam99nlLlN-ylQ4Dv9LLhHqY069rKGZNKCC9uwKQ8IVKOw,Jordyn Gaunt,https://play-lh.googleusercontent.com/a/AATXAJw6_Hx69sGhcOh0J82iYPUtENOesa6yKsimLQ6z=mo,If you're thinking about doing Cerebral Don't. I did it and had a horrible experience. The person assigned to my case was completely insensitive and unprofessional. I called and canceled the same day I had the appointment and THEY STILL BILLED ME! They make it nearly impossible to cancel in the first place and after filling out 3 cancelation forms and calling twice I thought it was taken care of. Well turns out that meant nothing as I had a charge on my account this morning. Criminal!,1,0,,2022-02-11 09:24:16,,
gp:AOqpTOF8NIFfrjwOqucb2qATXNrt4AFf7VVSV2qFxYiMi1118ewkgmm5-ZcRGFkWbxSJnyz2VsbKK1mp9dPloA,Wanda Ward,https://play-lh.googleusercontent.com/a-/AOh14GhhopCZRAmoGuDSCNyPzDHM-Vw3f7uQbyecy3NIYA,my care team is amazing and this app is how they show me. I love the app but it is a little confusing at first but I got the hang of it now!,4,0,3.7.16,2022-02-11 00:29:04,Thank you so much for your review!,2022-02-18 16:37:21
gp:AOqpTOFij_aud7_1Xfz3d2ZDZyW-Qv-PT1iA3CvmJPzf6AiuZU6WHz2jTUI-fKCWYFwGxBLfQBHoQ-yzmG-P9A,Cody McAlister,https://play-lh.googleusercontent.com/a-/AOh14GiKALMeEdMr1khlDgfZ9F9CbbDh_0qaQNSy1KcEsTs,"The service thats provided is amazing. The app itself however is atrocious. Constant kickouts and crashes. ""Errors"" in the system continue to happen making my medication never ship at all or arrive late. Misleading notifications that actually end up causing more anxiety to your patients. I love my Dr/Counselor/Care Team but customer service for these problems is non existent. I've called/emailed with no response. I'll definitely be taking my business elsewhere.",1,0,3.7.16,2022-02-10 20:26:42,"Hi, we’re sorry to hear that and would like to take a closer look at this for you. We have created a ticket regarding these app issues to our IT team and we hope to have an update soon. If you are needing additional support, you can contact us through reviews@cerebral.com and we would be happy to help! Best, Cerebral Team",2022-02-09 10:05:48
gp:AOqpTOFe-Zx853pSRw7igi8LhXb-RMFNxjuBGE9POvdfSqZ2TRXv4cqri_vM3A_SAmZfVwROyinPg7DkzjezIQ,Christopher Haehnlein,https://play-lh.googleusercontent.com/a-/AOh14GiuqJE6S_PtE9ukJhztaqpGhvb-bqwFEe6IDp58A3g,CAUTION -- they don't even offer service in my state and refuse to give me a refund -- THERE ARE BETTER SERVICE THAT ARE HONEST ABOUT THEIR CAPACITY OF SERVICE. DONT WASTE YOUR MONEY HERE. you can get real help somewhere else.,1,0,3.7.16,2022-02-10 17:07:33,,
gp:AOqpTOHrPqMvA5YVY2unz1M6WTFUFqXS4sKNEKv-Ce6N_gfSJoh0JV_Q51yHQOWDCoHnhR6zHxann5PojBWjhw,Heather Felice,https://play-lh.googleusercontent.com/a/AATXAJyeIWLbzpeI2h2plsQQZ4vKWVsjeh4kjf3zjjpu=mo,"Such a convenient, hassle free way to seek care. No wait!",5,0,3.7.15,2022-02-10 14:44:26,Thank you for your encouraging words!,2022-02-10 15:12:31
gp:AOqpTOGkZwwgD0LViEYQNKIAMQYTwCMe93E7cAb57WIVAGp2sBhXWAqK2F_58ezdY720jgqFrJ9VJKzWqfeJCA,Mike Warden,https://play-lh.googleusercontent.com/a-/AOh14GjQ26VgBMEFgAQ_Z8X-z3fhsn64yCRkKaz5NyQ6_vo,"Cancelled account almost immediately, after learning of the horrendous practice of charging people without providing services. Despite confirmation of a cancelled account and customer support assurance no charge would come, they charged us anyway. Theives.",1,0,3.7.16,2022-02-10 09:47:47,,
gp:AOqpTOFFPJjQ3g-pNExlWMqiVpG2RaRzTtvlZ_rVxD8R0FhxdSDak_YNRZlde-m6S57zkkGIfOqBGEwywEv3Rw,Jennifer Holley,https://play-lh.googleusercontent.com/a-/AOh14GjrpRPEboLvWnSojoffumD_5mu1IFIHVwPHu8pyuA,I feel like my subscriber understood what I am experiencing. they were very helpful getting on the right track.,5,0,3.7.16,2022-02-10 06:14:45,Thank you so much for your review!,2022-02-10 15:10:49
gp:AOqpTOGT-hPpCvIMDrFAHwTFeKH5mAxDDfV4YPY5VSf6P2s2ZyAF7KRa8DUfu_8b0tJTnSHgJLJRFqkDRy2IYg,Heidi Viland,https://play-lh.googleusercontent.com/a-/AOh14Gge9HFnTaIdrfWEs4jQQRqTgC2bYsaRn6BXoVr4brQ,"The app is incredibly buggy. I'm not able to message my care team at all because the messages won't show up or there's a never ending loading screen, so I have to reach out via email which takes longer, though they are still very helpful and kind, I just wish I could utilize the app or website but I cant.",3,0,3.7.16,2022-02-09 11:46:19,"We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-09 14:50:25
gp:AOqpTOHxyrUe5ZRPO53uyS-8RgU0C0osP6l9a2ZXPMSZr6PW5oDv55nnJlXYkEvmRUZkhy_pChGe8XxHIQi4wA,Summer A. W.,https://play-lh.googleusercontent.com/a-/AOh14Ggx62v2VT_zaCnkuQw9KqvDucdCcdibG16S2jGC0A,"Honestly, only good for meds. The providers flake constantly, and they don't give you any notice it's like 2 hours before they're like sorry you rearranged your entire life but we're going to reschedule you again! Then they do it again. The medication isn't reliable, either. They also ask you what your preferred name is then never call you that. The app is not functional, honestly it's only good if you have to get a quick Rx. The care (& respect) is non existent.",1,8,3.7.15,2022-02-09 11:15:48,"Hi, we are sorry that you're having issues with the app. Can you write to us at support@cerebral.com. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2022-01-20 10:34:42
gp:AOqpTOFFLqGNd_EbaOVJEa3Cuz1j5Kf8gj-0Vq3HkkdMed2JVJoOtge1XU32pM_Let-VyacnUpH637kNNIR1JQ,Brandon Peterson,https://play-lh.googleusercontent.com/a-/AOh14GhZiYYCEnyTAhkB9dHfOsSeoMk2RMXOqvxihHKdJQ,"These ppl wrote me perception and then canceled it because I get a completley different unrelated medication from a different provider. This is an absolute trash company, save your money and sanity. It looked like a god sent and turned out being a total nightmare. Can't wait for bs excuse reply.. And go...",1,0,3.7.15,2022-02-09 10:16:11,"We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-09 14:47:45
gp:AOqpTOHghtDN9fPruZ4b0Jw-bcaLfPwTJTX1GbvazO67Pp0JP9ozNzY0uqtaYK4NNueYwfkWM44PKJqsFQFFOQ,James Johnson,https://play-lh.googleusercontent.com/a/AATXAJz9DqY4kKADS0TTpMbzDvgVDMRp78q-B990Xq5IBA=mo,Was great til the app randomly glitched and I lost all access to my account and care team. Deleted and canceled. What a shame.,1,0,3.7.15,2022-02-08 23:35:11,"Hello, did your problem get resolved? If not, we are here to help you! Please do let us know at support@cerebral.com.",2022-02-09 14:50:43
gp:AOqpTOGgzW4mNgQsdcr6Zk4SHeYM7mPvc3SQQya-enAH_sXMQ-gPOylF4LFL-cjMiR3dmmeSzTC216UnA0O3DQ,Maximilian Friedermann,https://play-lh.googleusercontent.com/a-/AOh14GgVjLZ7Ohu_vmF8e_5O0o5VuGCvN8TTFkWBtTDwHh4,"Frustrating that I can't autofill my login information, as I use a password manager. Otherwise, the app works mostly as intended",3,0,3.7.15,2022-02-08 19:07:56,,
gp:AOqpTOFFeyKe3PO88b0v7PRTEEauuAbKBjq4Tg1HNEyg4kp5YWlrSi-7hEQtYgtA5NntBT7S89f6H7Aw4iHIYg,Y C,https://play-lh.googleusercontent.com/a-/AOh14GiQ5zJtVEPCs3dKtSA9vLeKmtvyPVFFYcX8NLLjfdA,"I literally just downloaded this app yesterday and today it's telling me it needs an update and won't let me login. Got here to do an update and there is no newer version. In fact, I had already downloaded the newest version yesterday. So now there is no way for me to login by mobile. If I try via Chrome it won't allow me to log in and tries to push me to the app. Hopefully I can log in through my desktop. This isn't just inconvenient it's absurd. Get your app developers on the ball already.",1,0,3.7.15,2022-02-08 17:53:09,"Hi, we’re sorry to hear that and would like to take a closer look at this for you. We have created a ticket regarding these app issues to our IT team however if you are needing additional support, please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-09 09:59:43
gp:AOqpTOEUsTlu-rWla_ZcK1x8SZj42wLVH96yBjsJc7eLYMHQPteRLA92nnoydsVcxO9aXRk1JhJW2vuB6x9vkw,Joey Halick,https://play-lh.googleusercontent.com/a/AATXAJwKaCe6MZFtVRtj4VW5hB8p3tJ2FQq4_ccDsc6s=mo,"I was assured my account was canceled as I found local care with government subsidy. I was still charged. There isn't anyway to remove your payment info yourself, a cerebral staff member has to do it after you email them. I encourage everyone to find a local place that has payments based on income level, cerebral will just get your credit card while you are desperate for help then keep charging you.",1,0,3.7.15,2022-02-08 17:36:13,"We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-09 14:40:34
gp:AOqpTOFulfciE7JIedVSCjmzkXj_Ks2jcxFTaooDGeiKpDyvsTlzLvW48oV0i76RxIufxlysaxdLw5x4nQqg9w,Kelley Wible,https://play-lh.googleusercontent.com/a/AATXAJy01cuJPmR8Dakpw7k-Y2ftUlOSipdL17io7Gt0=mo,"WARNING: do NOT sign up for Cerebral. The advertisement said it only costs a small copay with insurance. I entered all my information, including insurance, to which a screen popped up that said I was covered. I was then shocked when my bank account was charged $296! I immediately canceled everything and requested a refund. They refused to refund my money. Complete rip off! I am out nearly $300 and didn't receive any services.",1,0,3.7.15,2022-02-08 17:27:54,"Thank you for sharing. I apologize for the confusion here and we would love to take a look at the issue. Please reach out to our customer support team at reviews@cerebral.com with your Cerebral account information so we can better support you here. Best, Cerebral Team",2022-02-09 10:11:06
gp:AOqpTOHx06BfOiEPpwZd061frMEIQehRF3GYDa7vXtkchQicNRkx3cFD8WOSd2bVK1Q91vEIXXWbwSh0ht7wiQ,maya dotson,https://play-lh.googleusercontent.com/a-/AOh14GjbUF1eeVFb_fkh5j3wvqA9KLlsagmjXR7s9efrCA,"I've had to do multiple support emails just to see a clinician. The app logs me out and says it need to be updated, it's taken 3 days for my medicine to even be approved to be shipped and I'm still waiting for it to be shipped to me. The website won't even let me log in anymore even though I was signed in and using it less than an hour ago. And it takes forever to hear from an support or coordinators. All together has been a really frustrating process that shouldn't be.",1,0,3.7.15,2022-02-08 17:27:42,"Hi, we’re sorry to hear that and would like to take a closer look at this for you. We have created a ticket regarding these app issues to our IT team however if you are needing additional support, please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-09 09:59:06
gp:AOqpTOGVU8ipYEnoGkrAXQ08MXMBG4qJ08Hzd-dnejcrAnvKsaI5arY_cqQWXmyEpnBhRpBNiCxk9jodYrglBA,Cosmic Charlie,https://play-lh.googleusercontent.com/a-/AOh14GigyWCoICYTZIiz7vKfGrE5H0ttE80P-mXR0T0mBQc,"Supply chain hit the mental health community too, thank goodness for Cerebral. Joyful and abundant- so grateful",5,0,3.7.15,2022-02-08 10:35:20,Thank you so much for your review!,2022-02-09 09:22:04
gp:AOqpTOHkLrSSl0Und3xGitQZBAzOuh482WxiL2lTYxtoaXXGgxVSKqMRAAcAQBYzXpnkg5rGqMG2e5jhHui-7A,Elizabeth Beck,https://play-lh.googleusercontent.com/a/AATXAJwajxgrpQQWD1EIRHcQdAnWc5Tr6r10nbReh2C8=mo,Its a great idea.Its just frustrating. I wanted med and therapy so I signed up. Was given medication only.I have insurance so I was told I could switch my plan to the therapy and med for the same $29 a month i was being charged.I upgraded and was charged the full $300+.I was told after that there were no in network therapists which was frustrating.I was offered 20% off for next 3 months but nothing for the current month that I was charged full price for.Then therapist didn't show and no availabi,2,0,3.7.15,2022-02-08 09:15:25,"We're sorry to hear that and we would love to take a look at the issue. Please reach out directly to us at reviews@cerebral.com so that we can step in and support you here. All the best, Cerebral Team",2022-02-08 10:08:38
gp:AOqpTOEOIJXn63PX3ijwTvdcWIbHvy5sahCZs1B2sgV3cy7zWvzSkt4RnUz8IRIas1wEk7BeOthx9glwKxNqGA,Deborah Arocho,https://play-lh.googleusercontent.com/a-/AOh14Gj_hcVQMJlwf9BcJGzuCiHlYGrkEhjuL32HhA-pUA,I signed up cerebral and while the idea is great they need to work on their transparency. The price is not clear and I was charged way more than was initially understood. There is no one you can talk to over the phone so the cancelation process is done solely through email. So after my initial email and many more back and forth I am only going to receive a 30% refund for filling out thier forms and for making and appointment that was canceled less than 24 hours after signing up.,1,0,3.7.15,2022-02-08 06:57:12,"We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-08 10:02:41
gp:AOqpTOHChRvqJ-aWk5g7sObxFj_TEq_9C0K-hh0r5_VFU98yZr7kHaENk2_Qn_2GXHHEZ2eU4FsT-g1Z_ewwrQ,Genevieve Maynard,https://play-lh.googleusercontent.com/a/AATXAJwvKRNfu2ZPQ3bwRifzXXLPnyZ6hbZKBBPVEfJ0=mo,"I've been using the app for about two days and I have yet to open it and have it not ""stop responding."" It is NOT my internet connection or my phone. I cannot communicate effectively with my team if I can't use the app easily. The app part is a big waste of my time and its inability to reliably operate is a huge disappointment and disadvantage to people who are seeking treatment. So far everything except the Cerebral app has been great. I'm going to see if I have better luck using the website.",2,0,3.7.15,2022-02-07 23:31:14,"Hi, we are sorry that you're having issues with the app. Can you write to us at reviews@cerebral.com. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately!",2022-02-08 09:59:08
gp:AOqpTOG7hTl2pKL_Y0We0D0KZXkWN1xbiadowNS6NVVJpPu-9iZeETQvKeBA78veI8XewGgMH-q5n6qDewDOrg,Shannon Mawson,https://play-lh.googleusercontent.com/a/AATXAJwLsYLcIkgnLKBf0-ltO0Ac0tuqgRnKj6ggUg42=mo,I cancelled my subscription and was assured I wouldn't be charged again and I was. No one has responded to my emails about this.,1,0,,2022-02-07 19:27:00,Oh no! Let me look into this. Can you please write to us at reviews@cerebral.com so that we can help you better. We look forward to your email.,2022-02-08 09:52:01
gp:AOqpTOGn-vb1_6xxEJqQ7CdCCVsvzh652CEc9092Ty3VaddOdH5tt0ayEJUB2NF-1T8Xx1JktQ0fizataUyfSA,Lindsay Moureau,https://play-lh.googleusercontent.com/a/AATXAJy5HkqTnMYafIo2D0H6btX_u-Kbco_v2nzCk5tD=mo,"I've never been so upset with a company. Before knowing what I was getting into I was charged $85. I was looking for services right away and no appointments were available for 5 days. Also wasnt looking for medication. I canceled right after not using and services and didn't get my money back. I actually canceled 3 different times through email which they tell you to do. Today, a month later I got charged again. I called and they told me they had a glitch in there computer. Extremely upsetting!",1,0,3.7.14,2022-02-07 19:14:53,"Hi, we’re sorry to hear that and would like to take a closer look at this for you. Please reach out to reviews@cerebral.com with your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team",2022-02-08 09:29:15
gp:AOqpTOHZQs41KwaQdB9xKPsZDzEWae5TYX4JaxgfxL6vUheq00x9ia0HuPfxc1Vajq5CSdeha2e6m_8OvSOqSQ,Hollyjean O'daniels,https://play-lh.googleusercontent.com/a-/AOh14Gi3Zmn9-UdVphdEwduwpOrXwJxvYftAzaPAp8KqBQE,He is amazing!!!!!,5,0,3.7.15,2022-02-07 18:50:54,Thank you so much for your review!,2022-02-08 09:18:21
gp:AOqpTOHy3hdcnto0Jik14IkXEg8BJA3NbSh9H_6UcUa1deNXGaSlNs-9UMW5cqkNh6P2Dkrfzzqcs8weyl5vLQ,Marisa Henegar,https://play-lh.googleusercontent.com/a-/AOh14GgnmqqR1kG7Jcyeq94nf9QM9ZOtmzlRnHsbwkhxy84,My first appointment was good The services are convenient and confidential.,5,0,3.7.15,2022-02-07 17:25:21,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-02-08 09:18:07
gp:AOqpTOFk9mPvPjImdhndIZ5xOoSJhGEWfR3iGDQuPCB69NELGnUpIhknc7tqQzvqEwru-QrgoFAezUpWyLnpgQ,Alexandria Epperson,https://play-lh.googleusercontent.com/a/AATXAJxI2I41Bim1tj6ZZuWk0AQjRc8WUMbbBm-B323M=mo,Great program,5,0,3.5.3,2022-02-07 17:24:04,Thank you so much for your review!,2022-02-08 09:17:32
gp:AOqpTOHyyntX2X7g6zGnyMjufkl2TR76VcELCHsO2J6OHrbT1t3COkPJPwRbH54u2YlawGR_KAPU9vHU0uvSuA,Lorrin Bush,https://play-lh.googleusercontent.com/a-/AOh14GgmOlzCLd4WhNeOIzJlMv4qDs9wu61m7oSnR0Hj,Love being charged then finding out you can't use either of the 2.....only 2....therapists available. I was finally taking the step to help myself. Now I'm even more stressed that I paid 79 dollars for nothing. I want my money back. Don't take advantage of people struggling with their mental health!,1,0,3.7.15,2022-02-07 15:19:22,"Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at reviews@cerebral.com. Thank you.",2022-02-08 09:17:23
